new_cases_smoothed_per_million,new_tests_smoothed_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,diabetes_prevalence,life_expectancy,hospital_beds_per_thousand,temparature,rainfall,retail,grocery,transit,work,park,resident,median_age,Population_14,Population_65,Population_density,Mortality_rate_infant,Current health expenditure,Surface area,Unemployment,PM2.5,International migrant stock,houseshold_size,democracy,Asia,date2,location
58.134,2.619,18.98,50,25129.341,0.82,12.13,77.69,2.81,24.36407767,1.827350427,26.16242038,62.74923547,34.58778626,-9.854385965,67.37931034,-2.862433862,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,36,Turkey
57.569,2.614,19.22,50,25129.341,0.82,12.13,77.69,2.81,25.43300971,1.035042735,25.44968553,62.99404762,34,-10.04203152,74.35055351,-3.1,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,37,Turkey
57.373,2.616,19.57,50,25129.341,0.82,12.13,77.69,2.81,26.21568627,1.141880342,28.51898734,64.71556886,33.93129771,-8.544815466,79.46640316,-3.538461538,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,38,Turkey
58.681,2.624,19.87,50,25129.341,0.82,12.13,77.69,2.81,26.43137255,0.593162393,25.77950311,65.38023952,30.38848921,-10.12259194,80.00358423,-2.378306878,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,39,Turkey
60.349,2.633,20.07,50,25129.341,0.82,12.13,77.69,2.81,26.13173077,0.679310345,21.95252226,52.51204819,35.54909091,-2.605607477,79.63945578,-4.648967552,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,40,Turkey
61.766,2.643,20.4,50,25129.341,0.82,12.13,77.69,2.81,26.27378641,0.130172414,16.17021277,35.69333333,30.33584906,-6.006224066,89.96949153,-6.344370861,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,41,Turkey
62.985,2.655,20.94,50,25129.341,0.82,12.13,77.69,2.81,26.76862745,0.237068966,33.63106796,68.85365854,38.22779923,-10.39579685,86.16535433,-4.212598425,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,42,Turkey
64.641,2.668,21.58,50,25129.341,0.82,12.13,77.69,2.81,27.345,1.228448276,33.50161812,70.13455657,42.78431373,-10.47894737,87.26829268,-4.110526316,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,43,Turkey
67.576,2.691,22.36,50,25129.341,0.82,12.13,77.69,2.81,27.05151515,1.070689655,35.5686901,72.45426829,50.9766537,-10.37828371,85.5440613,-4.527704485,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,44,Turkey
71.159,2.701,23.53,50,25129.341,0.82,12.13,77.69,2.81,26.98080808,1.056896552,46.31189711,72.00909091,54.8968254,-26.96842105,105.6516393,-1.175531915,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,45,Turkey
73.256,2.702,23.68,50,25129.341,0.82,12.13,77.69,2.81,27.323,0.033333333,42.57728707,90.45482866,46.98148148,-12.75964912,93.85984848,-3.042328042,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,46,Turkey
76.844,2.719,24.17,50,25129.341,0.82,12.13,77.69,2.81,28.073,0.237606838,35.34138973,70.17405063,55.58867925,-3.781716418,85.03521127,-4.436578171,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,47,Turkey
68.006,2.739,24.5,50,25129.341,0.82,12.13,77.69,2.81,28.65757576,0.209401709,35.96551724,66.38194444,49.01162791,6.925847458,95.25441696,-5.947019868,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,48,Turkey
84.709,2.738,24.88,50,25129.341,0.82,12.13,77.69,2.81,28.8255102,0,53.14814815,111.5986842,46.22568093,-40.78984238,109.5782609,1.109042553,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,49,Turkey
88.9,2.677,24.95,50,25129.341,0.82,12.13,77.69,2.81,28.42424242,0.002564103,-12.0408805,24.71084337,30.17307692,-69.52640845,90.66806723,-1.617647059,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,50,Turkey
90.99,2.586,25.4,50,25129.341,0.82,12.13,77.69,2.81,28.04545455,1.990598291,9.442307692,45.00923077,46.51612903,-65.72934974,106,0.323450135,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,51,Turkey
94.823,2.556,25.98,50,25129.341,0.82,12.13,77.69,2.81,26.84851485,1.866666667,25.21935484,55.77399381,45.8972332,-60.08931699,127.2991071,0.027027027,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,52,Turkey
101.838,2.539,26.18,50,25129.341,0.82,12.13,77.69,2.81,25.57722772,0.453846154,25.12025316,53.88198758,40.64179104,-54.3641115,117.2633745,3.277173913,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,53,Turkey
109.758,2.517,26.57,50,25129.341,0.82,12.13,77.69,2.81,25.16336634,0.44017094,21.87087087,49.684375,52.70895522,-25.41025641,87.59057971,-1.970326409,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,54,Turkey
133.662,2.5,27.37,50,25129.341,0.82,12.13,77.69,2.81,25.67575758,0.286324786,15.73088685,35.90816327,53.67193676,-5.686192469,83.82033898,-5.122516556,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,55,Turkey
136.118,2.497,28.35,50,25129.341,0.82,12.13,77.69,2.81,26.587,0.670940171,41.23051948,81.19626168,55.21235521,-11.07530648,93.81927711,-3.908376963,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,56,Turkey
154.564,2.577,29.2,50,25129.341,0.82,12.13,77.69,2.81,27.03939394,1.425641026,36.44983819,74.18867925,50.28629032,-10.89122807,90.75203252,-3.215789474,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,57,Turkey
178.317,2.7,30.06,50,25129.341,0.82,12.13,77.69,2.81,27.48787879,0.162393162,30.57507987,68.22392638,47.3515625,-10.58741259,82.16216216,-2.720316623,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,58,Turkey
199.441,2.779,31.09,50,25129.341,0.82,12.13,77.69,2.81,27.41326531,8.55E-04,33.24126984,68.04907975,42.82061069,-8.970123023,88.93089431,-2.970744681,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,59,Turkey
217.901,2.841,31.91,50,25129.341,0.82,12.13,77.69,2.81,28.05102041,0,28.0931677,67.02409639,32.57875458,-10.40701754,81.95272727,-1.153846154,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,60,Turkey
234.616,2.904,32.17,50,25129.341,0.82,12.13,77.69,2.81,28.54242424,0.001709402,20.31845238,49.52380952,34.75812274,-1.342105263,71.81849315,-2.772861357,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,61,Turkey
245.804,2.95,32.3,50,25129.341,0.82,12.13,77.69,2.81,28.55204082,0.216239316,16.71732523,36.38613861,32.55725191,-4.886315789,78.63636364,-4.684385382,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,62,Turkey
256.033,3.028,32.52,50,25129.341,0.82,12.13,77.69,2.81,28.57070707,0.134188034,33.01623377,68.50455927,39.53435115,-10.08056042,81.96899225,-3.30104712,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,63,Turkey
264.551,3.044,32.73,50,25129.341,0.82,12.13,77.69,2.81,29.34949495,0.005128205,31.1474359,64.94512195,39.08812261,-10.83187391,79.47177419,-2.498680739,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,64,Turkey
272.162,3.052,32.73,50,25129.341,0.82,12.13,77.69,2.81,29.66565657,0.141025641,26.96507937,61.45074627,36.00760456,-10.61471103,75.36226415,-2.068783069,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,65,Turkey
275.75,3.025,32.83,50,25129.341,0.82,12.13,77.69,2.81,29.40408163,0.266666667,31.69426752,66.37160121,36.61450382,-8.894366197,82.16269841,-2.632978723,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,66,Turkey
278.898,3.003,33.22,50,25129.341,0.82,12.13,77.69,2.81,28.86979167,0.187179487,27.4375,67.65256798,30.68458781,-10.51838879,74.67870036,-1.201591512,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,67,Turkey
283.548,2.981,33.6,50,25129.341,0.82,12.13,77.69,2.81,26.67835052,3.683760684,21.64985163,52.11940299,31.45289855,-2.236842105,61.2781457,-2.179941003,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,68,Turkey
248.457,2.961,33.84,50,25129.341,0.82,12.13,77.69,2.81,25.3257732,2.977777778,17.04255319,37.24172185,30.1037037,-4.552521008,75.22923588,-3.608695652,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,69,Turkey
287.936,2.919,34.22,50,25129.341,0.82,12.13,77.69,2.81,25.74105263,2.698290598,35.40909091,72.10060976,39.4389313,-9.264912281,79.55769231,-2.494736842,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,70,Turkey
290.901,2.933,35.33,50,25129.341,0.82,12.13,77.69,2.81,26.015625,2.070940171,32.8516129,69.86111111,40.42248062,-9.340350877,78.18431373,-2.182058047,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,71,Turkey
291.798,2.96,36.24,50,25129.341,0.82,12.13,77.69,2.81,25.90416667,2.139316239,28.34713376,64.24159021,35.86037736,-9.708041958,69.74906367,-1.527851459,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,72,Turkey
288.378,3.021,37.37,32.41,25129.341,0.82,12.13,77.69,2.81,25.89791667,1.77008547,31.62893082,66.08982036,34.48679245,-7.86115993,78.18217054,-1.853723404,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,73,Turkey
284.035,3.092,37.74,32.41,25129.341,0.82,12.13,77.69,2.81,25.921875,1.358974359,26.7125,66.59159159,29.70357143,-9.522807018,71.21830986,-0.310344828,31.6,23.9420576,8.981065679,109.583913,8.6,4.12414074,785350,13.92,44.31152568,3.769001103,4.07,0.111,1,74,Turkey
21.494,0.425,1.27,58.33,7894.393,0.779,7.11,72.06,8.8,25.58055556,2.747222222,-4.5,13,-2,-28,38.5,-6,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,25,Ukraine
21.593,0.41,1.32,58.33,7894.393,0.779,7.11,72.06,8.8,24.13333333,2.238888889,-13.5,3.5,-2.5,-14,42,-11,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,26,Ukraine
21.908,0.41,1.33,58.33,7894.393,0.779,7.11,72.06,8.8,22.30555556,2.366666667,-10,4.5,-3.5,-9,53.5,-11,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,27,Ukraine
22.204,0.42,1.36,54.63,7894.393,0.779,7.11,72.06,8.8,21.81666667,0.583333333,-5,5.5,-19.5,-68,64,1,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,28,Ukraine
22.23,0.417,1.5,54.63,7894.393,0.779,7.11,72.06,8.8,21.73055556,2.405555556,-6,9,-6,-27,17,-5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,29,Ukraine
21.954,0.405,1.64,54.63,7894.393,0.779,7.11,72.06,8.8,22.65833333,1.497222222,0,14.5,0,-27,47,-6.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,30,Ukraine
21.534,0.4,1.76,54.63,7894.393,0.779,7.11,72.06,8.8,22.69444444,4.675,-0.5,14,0.5,-27.5,38.5,-4.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,31,Ukraine
21.267,0.4,1.9,54.63,7894.393,0.779,7.11,72.06,8.8,22.3,2.858333333,-4,13,-2,-27,36,-4.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,32,Ukraine
21.373,0.395,1.94,54.63,7894.393,0.779,7.11,72.06,8.8,21.04166667,4.236111111,-8.5,8.5,-1,-12,41.5,-9,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,33,Ukraine
21.396,0.396,1.96,54.63,7894.393,0.779,7.11,72.06,8.8,21.35833333,4.458333333,-11,6,-0.5,-8,36.5,-9.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,34,Ukraine
21.478,0.388,2.07,50.93,7894.393,0.779,7.11,72.06,8.8,21.84722222,4.658333333,-1,14,-1,-28.5,36,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,35,Ukraine
22.832,0.419,2.2,50.93,7894.393,0.779,7.11,72.06,8.8,22.19444444,5.902777778,-1,13,-1,-28,33.5,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,36,Ukraine
22.898,0.411,2.34,50.93,7894.393,0.779,7.11,72.06,8.8,22.7,2.772222222,4,19.5,1.5,-29.5,56,-4.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,37,Ukraine
22.746,0.401,2.49,50.93,7894.393,0.779,7.11,72.06,8.8,23.97222222,0.555555556,1.5,16,1,-29,51,-5.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,38,Ukraine
22.743,0.397,2.63,50.93,7894.393,0.779,7.11,72.06,8.8,24.11111111,0,-2.5,14.5,-0.5,-29,45,-6,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,39,Ukraine
22.221,0.392,2.68,50.93,7894.393,0.779,7.11,72.06,8.8,24.61666667,0.277777778,-10,8.5,2,-14.5,61.5,-11.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,40,Ukraine
22.066,0.388,2.71,50.93,7894.393,0.779,7.11,72.06,8.8,25.22777778,0.066666667,-10.5,9.5,2,-9,54.5,-12.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,41,Ukraine
21.944,0.387,2.8,50.93,7894.393,0.779,7.11,72.06,8.8,24.55833333,2.15,-1,14.5,-2.5,-31.5,41.5,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,42,Ukraine
21.875,0.389,2.9,50.93,7894.393,0.779,7.11,72.06,8.8,24.37777778,0.422222222,-1.5,13,-3.5,-29.5,36,-4,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,43,Ukraine
21.813,0.384,3.01,50.93,7894.393,0.779,7.11,72.06,8.8,25.78611111,0.008333333,1,16.5,-0.5,-30,51.5,-5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,44,Ukraine
21.974,0.389,3.13,50.93,7894.393,0.779,7.11,72.06,8.8,26.34166667,0.080555556,0,15.5,0,-30.5,46,-5.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,45,Ukraine
22.405,0.389,3.24,50.93,7894.393,0.779,7.11,72.06,8.8,26.17222222,0.444444444,-3,14.5,-2,-30,41.5,-5.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,46,Ukraine
22.848,0.387,3.27,50.93,7894.393,0.779,7.11,72.06,8.8,26.28888889,0.338888889,-11,8,-0.5,-15,49,-10.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,47,Ukraine
23.039,0.389,3.29,50.93,7894.393,0.779,7.11,72.06,8.8,26.475,0.258333333,-11,8,0,-9.5,46,-12,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,48,Ukraine
23.21,0.408,3.36,50.93,7894.393,0.779,7.11,72.06,8.8,25.05833333,4.152777778,-4,13,-5,-31.5,31,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,49,Ukraine
23.742,0.391,3.45,50.93,7894.393,0.779,7.11,72.06,8.8,23.83055556,7.172222222,-4.5,9,-5.5,-30.5,14.5,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,50,Ukraine
24.242,0.392,3.58,50.93,7894.393,0.779,7.11,72.06,8.8,21.01388889,11.86388889,-0.5,16.5,-4,-31.5,34.5,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,51,Ukraine
24.689,0.391,3.73,50.93,7894.393,0.779,7.11,72.06,8.8,20.28611111,3.708333333,1.5,15.5,0,-30.5,42,-4.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,52,Ukraine
24.837,0.394,3.87,50.93,7894.393,0.779,7.11,72.06,8.8,19.98055556,0.527777778,-3,13.5,-3,-30,39.5,-5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,53,Ukraine
25.428,0.385,3.92,50.93,7894.393,0.779,7.11,72.06,8.8,21.08611111,0,-9,8,0,-14,54,-10,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,54,Ukraine
25.441,0.391,3.94,50.93,7894.393,0.779,7.11,72.06,8.8,22.53333333,0.444444444,-9,8.5,1,-8.5,51,-11.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,55,Ukraine
25.629,0.391,4.05,50.93,7894.393,0.779,7.11,72.06,8.8,24.01944444,0.091666667,-1,14.5,-3,-30.5,43,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,56,Ukraine
25.934,0.39,4.18,50.93,7894.393,0.779,7.11,72.06,8.8,24.81388889,1.022222222,-3,12.5,-3.5,-30.5,36,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,57,Ukraine
26.171,0.393,4.32,50.93,7894.393,0.779,7.11,72.06,8.8,24.65,1.680555556,-0.5,15.5,-2.5,-30.5,48.5,-4,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,58,Ukraine
26.621,0.395,4.46,50.93,7894.393,0.779,7.11,72.06,8.8,24.66388889,2.072222222,-3,11.5,-2,-30.5,33.5,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,59,Ukraine
27.318,0.398,4.6,50.93,7894.393,0.779,7.11,72.06,8.8,23.88888889,0.427777778,-3.5,14.5,-2.5,-29,42.5,-4.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,60,Ukraine
27.85,0.399,4.66,50.93,7894.393,0.779,7.11,72.06,8.8,24.325,1.052777778,-10,8.5,0.5,-13,53,-10,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,61,Ukraine
28.452,0.401,4.68,50.93,7894.393,0.779,7.11,72.06,8.8,24.62777778,1.713888889,-8.5,9,1,-8.5,43,-11,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,62,Ukraine
28.551,0.402,4.81,50.93,7894.393,0.779,7.11,72.06,8.8,23.74722222,3.161111111,-1,15.5,-2.5,-30.5,39,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,63,Ukraine
29.007,0.404,4.95,50.93,7894.393,0.779,7.11,72.06,8.8,21.55277778,1.483333333,-1.5,13.5,-3.5,-30,31.5,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,64,Ukraine
29.839,0.408,5.1,50.93,7894.393,0.779,7.11,72.06,8.8,21.10833333,2.902777778,-1,14,-2,-30,38,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,65,Ukraine
30.536,0.412,5.26,50.93,7894.393,0.779,7.11,72.06,8.8,22.51111111,1.272222222,-0.5,15,-2,-30,41,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,66,Ukraine
31.055,0.416,5.42,50.93,7894.393,0.779,7.11,72.06,8.8,22.02777778,7.969444444,-4,13.5,-4.5,-30.5,23.5,-4,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,67,Ukraine
31.673,0.437,5.49,50.93,7894.393,0.779,7.11,72.06,8.8,21.09444444,1.436111111,-5.5,10,0,-14,45.5,-9.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,68,Ukraine
32.297,0.446,5.54,50.93,7894.393,0.779,7.11,72.06,8.8,22.06388889,0.841666667,-4.5,11,2.5,-8.5,49,-11.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,69,Ukraine
32.632,0.424,5.67,50.93,7894.393,0.779,7.11,72.06,8.8,23.15,2.044444444,2,16,-2.5,-31,44,-3.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,70,Ukraine
32.724,0.444,5.81,50.93,7894.393,0.779,7.11,72.06,8.8,22.81944444,2.261111111,1,15,-3,-30,34.5,-3,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,71,Ukraine
33.431,0.452,5.95,50.93,7894.393,0.779,7.11,72.06,8.8,22.84444444,0.941666667,2.5,17,-1,-30.5,49,-4,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,72,Ukraine
34.286,0.455,6.08,50.93,7894.393,0.779,7.11,72.06,8.8,21.22222222,2.75,1.5,15,-0.5,-30.5,44.5,-4.5,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,73,Ukraine
34.979,0.459,6.21,50.93,7894.393,0.779,7.11,72.06,8.8,19.79722222,1.944444444,-2,14,-3.5,-30,38,-4,41.4,15.99051781,16.94914332,76.17309803,7.2,7.72391653,603550,9.48,20.30977582,10.78646116,2.46,0.348,0,74,Ukraine
186.721,13.787,47.3,51.39,39753.244,0.932,4.28,81.32,2.54,12.6729927,3.76,-6.983050847,10.54237288,-21.80097087,-27.88782816,60.51515152,7.113801453,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,25,United Kingdom
203.205,13.856,47.59,51.39,39753.244,0.932,4.28,81.32,2.54,13.21532847,0.326153846,-10.88888889,5.941747573,-16.16790123,-6.357487923,68.23415978,1.42039801,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,26,United Kingdom
214.841,13.999,47.77,51.39,39753.244,0.932,4.28,81.32,2.54,14.3919708,3.650769231,-8.367396594,3.086419753,-16.0471464,-5.464891041,52.88705234,1.213720317,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,27,United Kingdom
240.509,14.14,47.97,51.39,39753.244,0.932,4.28,81.32,2.54,14.62296296,3.006153846,-4.527980535,9.380145278,-25.29126214,-30.65393795,64.4040404,7.910411622,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,28,United Kingdom
258.844,14.259,48.2,51.39,39753.244,0.932,4.28,81.32,2.54,14.75639098,0.817054264,-7.313106796,5.277372263,-29.54744526,-30.98806683,59.81666667,7.838164251,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,29,United Kingdom
279.217,14.437,48.45,51.39,39753.244,0.932,4.28,81.32,2.54,14.13059701,0.112977099,-3.8062954,9.946472019,-28.27737226,-29.83054893,68.1465798,7.376811594,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,30,United Kingdom
